days_since_birth,girl_tall_3,girl_tall_10,girl_tall_25,girl_tall_50,girl_tall_75,girl_tall_90,girl_tall_97,boy_tall_3,boy_tall_10,boy_tall_25,boy_tall_50,boy_tall_75,boy_tall_90,boy_tall_97,gw3,girl_weight_10,girl_weight_25,girl_weight_50,girl_weight_75,girl_weight_90,girl_weight_97,boy_weight_3,boy_weight_10,boy_weight_25,bw50,boy_weight_75,boy_weight_90,boy_weight_97
512,72.2069090909091,73.9276363636364,75.5898181818182,77.352,79.1141818181818,80.6970909090909,82.2385454545455,73.4447272727273,75.0861818181818,76.7483636363636,78.5312727272727,80.2934545454546,81.8556363636364,83.3385454545455,7.91076363636364,8.42149090909091,8.97221818181818,9.61330909090909,10.2885454545455,10.9279272727273,11.5814545454545,8.33589090909091,8.89869090909091,9.48356363636364,10.1346545454545,10.7998909090909,11.4030545454545,12.0082909090909
513,72.2403636363636,73.9614545454545,75.6247272727273,77.388,79.1512727272727,80.7356363636364,82.2778181818182,73.4770909090909,75.1192727272727,76.7825454545455,78.5669090909091,80.3301818181818,81.8934545454546,83.3778181818182,7.91814545454546,8.42923636363636,8.98032727272727,9.62196363636364,10.2978181818182,10.9378909090909,11.5921818181818,8.34283636363636,8.90603636363636,9.49134545454546,10.1429818181818,10.8088363636364,11.4125818181818,12.0184363636364
514,72.2738181818182,73.9952727272727,75.6596363636364,77.424,79.1883636363636,80.7741818181818,82.3170909090909,73.5094545454546,75.1523636363636,76.8167272727273,78.6025454545455,80.3669090909091,81.9312727272727,83.4170909090909,7.92552727272727,8.43698181818182,8.98843636363636,9.63061818181818,10.3070909090909,10.9478545454545,11.6029090909091,8.34978181818182,8.91338181818182,9.49912727272727,10.1513090909091,10.8177818181818,11.4221090909091,12.0285818181818
515,72.3072727272727,74.0290909090909,75.6945454545455,77.46,79.2254545454545,80.8127272727273,82.3563636363636,73.5418181818182,75.1854545454546,76.8509090909091,78.6381818181818,80.4036363636364,81.9690909090909,83.4563636363636,7.93290909090909,8.44472727272727,8.99654545454546,9.63927272727273,10.3163636363636,10.9578181818182,11.6136363636364,8.35672727272727,8.92072727272727,9.50690909090909,10.1596363636364,10.8267272727273,11.4316363636364,12.0387272727273
516,72.3407272727273,74.0629090909091,75.7294545454545,77.496,79.2625454545455,80.8512727272727,82.3956363636364,73.5741818181818,75.2185454545455,76.8850909090909,78.6738181818182,80.4403636363636,82.0069090909091,83.4956363636364,7.94029090909091,8.45247272727273,9.00465454545455,9.64792727272727,10.3256363636364,10.9677818181818,11.6243636363636,8.36367272727273,8.92807272727273,9.51469090909091,10.1679636363636,10.8356727272727,11.4411636363636,12.0488727272727
517,72.3741818181818,74.0967272727273,75.7643636363636,77.532,79.2996363636364,80.8898181818182,82.4349090909091,73.6065454545455,75.2516363636364,76.9192727272727,78.7094545454546,80.4770909090909,82.0447272727273,83.5349090909091,7.94767272727273,8.46021818181818,9.01276363636364,9.65658181818182,10.3349090909091,10.9777454545455,11.6350909090909,8.37061818181818,8.93541818181818,9.52247272727273,10.1762909090909,10.8446181818182,11.4506909090909,12.0590181818182
518,72.4076363636364,74.1305454545455,75.7992727272727,77.568,79.3367272727273,80.9283636363636,82.4741818181818,73.6389090909091,75.2847272727273,76.9534545454546,78.7450909090909,80.5138181818182,82.0825454545455,83.5741818181818,7.95505454545455,8.46796363636364,9.02087272727273,9.66523636363636,10.3441818181818,10.9877090909091,11.6458181818182,8.37756363636364,8.94276363636364,9.53025454545455,10.1846181818182,10.8535636363636,11.4602181818182,12.0691636363636
519,72.4410909090909,74.1643636363636,75.8341818181818,77.604,79.3738181818182,80.9669090909091,82.5134545454546,73.6712727272727,75.3178181818182,76.9876363636364,78.7807272727273,80.5505454545455,82.1203636363636,83.6134545454545,7.96243636363636,8.47570909090909,9.02898181818182,9.67389090909091,10.3534545454545,10.9976727272727,11.6565454545455,8.38450909090909,8.95010909090909,9.53803636363636,10.1929454545455,10.8625090909091,11.4697454545455,12.0793090909091
520,72.4745454545455,74.1981818181818,75.8690909090909,77.64,79.4109090909091,81.0054545454545,82.5527272727273,73.7036363636364,75.3509090909091,77.0218181818182,78.8163636363636,80.5872727272727,82.1581818181818,83.6527272727273,7.96981818181818,8.48345454545455,9.03709090909091,9.68254545454546,10.3627272727273,11.0076363636364,11.6672727272727,8.39145454545455,8.95745454545455,9.54581818181818,10.2012727272727,10.8714545454545,11.4792727272727,12.0894545454545
521,72.508,74.232,75.904,77.676,79.448,81.044,82.592,73.736,75.384,77.056,78.852,80.624,82.196,83.692,7.9772,8.4912,9.0452,9.6912,10.372,11.0176,11.678,8.3984,8.9648,9.5536,10.2096,10.8804,11.4888,12.0996
522,72.5414545454545,74.2658181818182,75.9389090909091,77.712,79.4850909090909,81.0825454545455,82.6312727272727,73.7683636363636,75.4170909090909,77.0901818181818,78.8876363636364,80.6607272727273,82.2338181818182,83.7312727272727,7.98458181818182,8.49894545454546,9.05330909090909,9.69985454545455,10.3812727272727,11.0275636363636,11.6887272727273,8.40534545454545,8.97214545454546,9.56138181818182,10.2179272727273,10.8893454545455,11.4983272727273,12.1097454545455
523,72.5749090909091,74.2996363636364,75.9738181818182,77.748,79.5221818181818,81.1210909090909,82.6705454545455,73.8007272727273,75.4501818181818,77.1243636363636,78.9232727272727,80.6974545454546,82.2716363636364,83.7705454545455,7.99196363636364,8.50669090909091,9.06141818181818,9.70850909090909,10.3905454545455,11.0375272727273,11.6994545454545,8.41229090909091,8.97949090909091,9.56916363636364,10.2262545454545,10.8982909090909,11.5078545454545,12.1198909090909
524,72.6083636363636,74.3334545454545,76.0087272727273,77.784,79.5592727272727,81.1596363636364,82.7098181818182,73.8330909090909,75.4832727272727,77.1585454545455,78.9589090909091,80.7341818181818,82.3094545454545,83.8098181818182,7.99934545454545,8.51443636363636,9.06952727272727,9.71716363636364,10.3998181818182,11.0474909090909,11.7101818181818,8.41923636363636,8.98683636363636,9.57694545454545,10.2345818181818,10.9072363636364,11.5173818181818,12.1300363636364
525,72.6418181818182,74.3672727272727,76.0436363636364,77.82,79.5963636363636,81.1981818181818,82.7490909090909,73.8654545454545,75.5163636363636,77.1927272727273,78.9945454545455,80.7709090909091,82.3472727272727,83.8490909090909,8.00672727272727,8.52218181818182,9.07763636363636,9.72581818181818,10.4090909090909,11.0574545454545,11.7209090909091,8.42618181818182,8.99418181818182,9.58472727272727,10.2429090909091,10.9161818181818,11.5269090909091,12.1401818181818
526,72.6752727272727,74.4010909090909,76.0785454545455,77.856,79.6334545454545,81.2367272727273,82.7883636363636,73.8978181818182,75.5494545454546,77.2269090909091,79.0301818181818,80.8076363636364,82.3850909090909,83.8883636363636,8.01410909090909,8.52992727272727,9.08574545454546,9.73447272727273,10.4183636363636,11.0674181818182,11.7316363636364,8.43312727272727,9.00152727272727,9.59250909090909,10.2512363636364,10.9251272727273,11.5364363636364,12.1503272727273
527,72.7087272727273,74.4349090909091,76.1134545454545,77.892,79.6705454545455,81.2752727272727,82.8276363636364,73.9301818181818,75.5825454545455,77.2610909090909,79.0658181818182,80.8443636363636,82.4229090909091,83.9276363636364,8.02149090909091,8.53767272727273,9.09385454545455,9.74312727272727,10.4276363636364,11.0773818181818,11.7423636363636,8.44007272727273,9.00887272727273,9.60029090909091,10.2595636363636,10.9340727272727,11.5459636363636,12.1604727272727
528,72.7421818181818,74.4687272727273,76.1483636363636,77.928,79.7076363636364,81.3138181818182,82.8669090909091,73.9625454545455,75.6156363636364,77.2952727272727,79.1014545454545,80.8810909090909,82.4607272727273,83.9669090909091,8.02887272727273,8.54541818181818,9.10196363636364,9.75178181818182,10.4369090909091,11.0873454545455,11.7530909090909,8.44701818181818,9.01621818181818,9.60807272727273,10.2678909090909,10.9430181818182,11.5554909090909,12.1706181818182
529,72.7756363636364,74.5025454545455,76.1832727272727,77.964,79.7447272727273,81.3523636363636,82.9061818181818,73.9949090909091,75.6487272727273,77.3294545454545,79.1370909090909,80.9178181818182,82.4985454545455,84.0061818181818,8.03625454545455,8.55316363636364,9.11007272727273,9.76043636363636,10.4461818181818,11.0973090909091,11.7638181818182,8.45396363636364,9.02356363636364,9.61585454545454,10.2762181818182,10.9519636363636,11.5650181818182,12.1807636363636
530,72.8090909090909,74.5363636363636,76.2181818181818,78,79.7818181818182,81.3909090909091,82.9454545454545,74.0272727272727,75.6818181818182,77.3636363636364,79.1727272727273,80.9545454545455,82.5363636363636,84.0454545454546,8.04363636363636,8.56090909090909,9.11818181818182,9.76909090909091,10.4554545454545,11.1072727272727,11.7745454545455,8.46090909090909,9.03090909090909,9.62363636363636,10.2845454545455,10.9609090909091,11.5745454545455,12.1909090909091
531,72.8425454545455,74.5701818181818,76.2530909090909,78.036,79.8189090909091,81.4294545454546,82.9847272727273,74.0596363636364,75.7149090909091,77.3978181818182,79.2083636363636,80.9912727272727,82.5741818181818,84.0847272727273,8.05101818181818,8.56865454545455,9.12629090909091,9.77774545454545,10.4647272727273,11.1172363636364,11.7852727272727,8.46785454545455,9.03825454545455,9.63141818181818,10.2928727272727,10.9698545454545,11.5840727272727,12.2010545454545
532,72.876,74.604,76.288,78.072,79.856,81.468,83.024,74.092,75.748,77.432,79.244,81.028,82.612,84.124,8.0584,8.5764,9.1344,9.7864,10.474,11.1272,11.796,8.4748,9.0456,9.6392,10.3012,10.9788,11.5936,12.2112
533,72.9094545454545,74.6378181818182,76.3229090909091,78.108,79.8930909090909,81.5065454545455,83.0632727272727,74.1243636363636,75.7810909090909,77.4661818181818,79.2796363636364,81.0647272727273,82.6498181818182,84.1632727272727,8.06578181818182,8.58414545454546,9.14250909090909,9.79505454545454,10.4832727272727,11.1371636363636,11.8067272727273,8.48174545454545,9.05294545454546,9.64698181818182,10.3095272727273,10.9877454545455,11.6031272727273,12.2213454545455
534,72.9429090909091,74.6716363636364,76.3578181818182,78.144,79.9301818181818,81.5450909090909,83.1025454545455,74.1567272727273,75.8141818181818,77.5003636363636,79.3152727272727,81.1014545454545,82.6876363636364,84.2025454545455,8.07316363636364,8.59189090909091,9.15061818181818,9.80370909090909,10.4925454545455,11.1471272727273,11.8174545454545,8.48869090909091,9.06029090909091,9.65476363636364,10.3178545454545,10.9966909090909,11.6126545454545,12.2314909090909
535,72.9763636363636,74.7054545454545,76.3927272727273,78.18,79.9672727272727,81.5836363636364,83.1418181818182,74.1890909090909,75.8472727272727,77.5345454545455,79.3509090909091,81.1381818181818,82.7254545454545,84.2418181818182,8.08054545454545,8.59963636363636,9.15872727272727,9.81236363636364,10.5018181818182,11.1570909090909,11.8281818181818,8.49563636363637,9.06763636363636,9.66254545454545,10.3261818181818,11.0056363636364,11.6221818181818,12.2416363636364
536,73.0098181818182,74.7392727272727,76.4276363636364,78.216,80.0043636363636,81.6221818181818,83.1810909090909,74.2214545454546,75.8803636363636,77.5687272727273,79.3865454545455,81.1749090909091,82.7632727272727,84.2810909090909,8.08792727272727,8.60738181818182,9.16683636363636,9.82101818181818,10.5110909090909,11.1670545454545,11.8389090909091,8.50258181818182,9.07498181818182,9.67032727272727,10.3345090909091,11.0145818181818,11.6317090909091,12.2517818181818
537,73.0432727272727,74.7730909090909,76.4625454545455,78.252,80.0414545454545,81.6607272727273,83.2203636363636,74.2538181818182,75.9134545454545,77.6029090909091,79.4221818181818,81.2116363636364,82.8010909090909,84.3203636363636,8.09530909090909,8.61512727272727,9.17494545454546,9.82967272727273,10.5203636363636,11.1770181818182,11.8496363636364,8.50952727272727,9.08232727272727,9.67810909090909,10.3428363636364,11.0235272727273,11.6412363636364,12.2619272727273
538,73.0767272727273,74.8069090909091,76.4974545454545,78.288,80.0785454545455,81.6992727272727,83.2596363636364,74.2861818181818,75.9465454545455,77.6370909090909,79.4578181818182,81.2483636363636,82.8389090909091,84.3596363636364,8.10269090909091,8.62287272727273,9.18305454545455,9.83832727272727,10.5296363636364,11.1869818181818,11.8603636363636,8.51647272727273,9.08967272727273,9.68589090909091,10.3511636363636,11.0324727272727,11.6507636363636,12.2720727272727
539,73.1101818181818,74.8407272727273,76.5323636363636,78.324,80.1156363636364,81.7378181818182,83.2989090909091,74.3185454545455,75.9796363636364,77.6712727272727,79.4934545454545,81.2850909090909,82.8767272727273,84.3989090909091,8.11007272727273,8.63061818181818,9.19116363636364,9.84698181818182,10.5389090909091,11.1969454545455,11.8710909090909,8.52341818181818,9.09701818181818,9.69367272727273,10.3594909090909,11.0414181818182,11.6602909090909,12.2822181818182
540,73.1436363636364,74.8745454545455,76.5672727272727,78.36,80.1527272727273,81.7763636363636,83.3381818181818,74.3509090909091,76.0127272727273,77.7054545454545,79.5290909090909,81.3218181818182,82.9145454545455,84.4381818181818,8.11745454545455,8.63836363636364,9.19927272727273,9.85563636363636,10.5481818181818,11.2069090909091,11.8818181818182,8.53036363636364,9.10436363636364,9.70145454545455,10.3678181818182,11.0503636363636,11.6698181818182,12.2923636363636
541,73.1770909090909,74.9083636363636,76.6021818181818,78.396,80.1898181818182,81.8149090909091,83.3774545454545,74.3832727272727,76.0458181818182,77.7396363636364,79.5647272727273,81.3585454545455,82.9523636363636,84.4774545454546,8.12483636363636,8.64610909090909,9.20738181818182,9.86429090909091,10.5574545454545,11.2168727272727,11.8925454545455,8.53730909090909,9.11170909090909,9.70923636363636,10.3761454545455,11.0593090909091,11.6793454545455,12.3025090909091
542,73.2105454545455,74.9421818181818,76.6370909090909,78.432,80.2269090909091,81.8534545454545,83.4167272727273,74.4156363636364,76.0789090909091,77.7738181818182,79.6003636363636,81.3952727272727,82.9901818181818,84.5167272727273,8.13221818181818,8.65385454545455,9.21549090909091,9.87294545454545,10.5667272727273,11.2268363636364,11.9032727272727,8.54425454545455,9.11905454545455,9.71701818181818,10.3844727272727,11.0682545454545,11.6888727272727,12.3126545454545
543,73.244,74.976,76.672,78.468,80.264,81.892,83.456,74.448,76.112,77.808,79.636,81.432,83.028,84.556,8.1396,8.6616,9.2236,9.8816,10.576,11.2368,11.914,8.5512,9.1264,9.7248,10.3928,11.0772,11.6984,12.3228
544,73.2774545454546,75.0098181818182,76.7069090909091,78.504,80.3010909090909,81.9305454545455,83.4952727272727,74.4803636363636,76.1450909090909,77.8421818181818,79.6716363636364,81.4687272727273,83.0658181818182,84.5952727272727,8.14698181818182,8.66934545454546,9.23170909090909,9.89025454545454,10.5852727272727,11.2467636363636,11.9247272727273,8.55814545454546,9.13374545454546,9.73258181818182,10.4011272727273,11.0861454545455,11.7079272727273,12.3329454545455
545,73.3109090909091,75.0436363636364,76.7418181818182,78.54,80.3381818181818,81.9690909090909,83.5345454545455,74.5127272727273,76.1781818181818,77.8763636363636,79.7072727272727,81.5054545454545,83.1036363636364,84.6345454545455,8.15436363636364,8.67709090909091,9.23981818181818,9.89890909090909,10.5945454545455,11.2567272727273,11.9354545454545,8.56509090909091,9.14109090909091,9.74036363636364,10.4094545454545,11.0950909090909,11.7174545454545,12.3430909090909
546,73.3443636363636,75.0774545454545,76.7767272727273,78.576,80.3752727272727,82.0076363636364,83.5738181818182,74.5450909090909,76.2112727272727,77.9105454545455,79.7429090909091,81.5421818181818,83.1414545454546,84.6738181818182,8.16174545454546,8.68483636363636,9.24792727272727,9.90756363636364,10.6038181818182,11.2666909090909,11.9461818181818,8.57203636363636,9.14843636363636,9.74814545454546,10.4177818181818,11.1040363636364,11.7269818181818,12.3532363636364
547,73.3778181818182,75.1112727272727,76.8116363636364,78.612,80.4123636363636,82.0461818181818,83.6130909090909,74.5774545454545,76.2443636363636,77.9447272727273,79.7785454545455,81.5789090909091,83.1792727272727,84.7130909090909,8.16912727272727,8.69258181818182,9.25603636363636,9.91621818181818,10.6130909090909,11.2766545454545,11.9569090909091,8.57898181818182,9.15578181818182,9.75592727272727,10.4261090909091,11.1129818181818,11.7365090909091,12.3633818181818
548,73.4112727272727,75.1450909090909,76.8465454545455,78.648,80.4494545454545,82.0847272727273,83.6523636363636,74.6098181818182,76.2774545454546,77.9789090909091,79.8141818181818,81.6156363636364,83.2170909090909,84.7523636363636,8.17650909090909,8.70032727272727,9.26414545454546,9.92487272727273,10.6223636363636,11.2866181818182,11.9676363636364,8.58592727272727,9.16312727272727,9.76370909090909,10.4344363636364,11.1219272727273,11.7460363636364,12.3735272727273
